CMDLINE /usr/bin/python3 DQfDTest.py
MEM 4435.750000 1523271516.8706
MEM 4414.992188 1523271516.9711
MEM 4414.992188 1523271517.0715
MEM 4421.054688 1523271517.1720
MEM 4411.972656 1523271517.2724
MEM 4414.992188 1523271517.3728
MEM 4414.992188 1523271517.4733
MEM 4409.972656 1523271517.5737
MEM 4435.750000 1523271517.6741
MEM 4414.992188 1523271517.7744
MEM 4414.992188 1523271517.8749
MEM 4411.773438 1523271517.9752
MEM 4409.972656 1523271518.0757
MEM 4414.992188 1523271518.1762
MEM 4414.992188 1523271518.2765
MEM 4423.117188 1523271518.3770
MEM 4409.972656 1523271518.4775
MEM 4414.992188 1523271518.5780
MEM 4414.992188 1523271518.6784
MEM 4409.972656 1523271518.7789
MEM 4423.890625 1523271518.8793
MEM 4409.972656 1523271518.9798
MEM 4414.992188 1523271519.0802
MEM 4409.972656 1523271519.1806
MEM 4431.625000 1523271519.2811
MEM 4414.992188 1523271519.3814
MEM 4414.992188 1523271519.4818
MEM 4409.972656 1523271519.5823
MEM 4435.750000 1523271519.6827
MEM 4414.992188 1523271519.7831
MEM 4414.992188 1523271519.8835
MEM 4409.972656 1523271519.9839
MEM 4420.308594 1523271520.0844
MEM 4414.992188 1523271520.1849
MEM 4409.972656 1523271520.2854
MEM 4423.890625 1523271520.3858
MEM 4414.992188 1523271520.4863
MEM 4414.992188 1523271520.5867
MEM 4409.972656 1523271520.6871
MEM 4430.078125 1523271520.7875
MEM 4414.992188 1523271520.8879
MEM 4414.992188 1523271520.9882
MEM 4414.992188 1523271521.0887
MEM 4423.117188 1523271521.1892
MEM 4409.972656 1523271521.2895
MEM 4414.992188 1523271521.3900
MEM 4414.992188 1523271521.4905
MEM 4431.109375 1523271521.5910
MEM 4414.992188 1523271521.6914
MEM 4414.992188 1523271521.7917
MEM 4409.972656 1523271521.8922
MEM 4435.750000 1523271521.9926
MEM 4414.992188 1523271522.0929
MEM 4425.179688 1523271522.1932
MEM 4414.992188 1523271522.2935
MEM 4410.484375 1523271522.3938
MEM 4411.972656 1523271522.4942
MEM 4414.992188 1523271522.5947
MEM 4429.820312 1523271522.6952
MEM 4414.992188 1523271522.7957
MEM 4409.972656 1523271522.8961
MEM 4430.593750 1523271522.9966
MEM 4414.992188 1523271523.0970
MEM 4409.972656 1523271523.1975
MEM 4422.085938 1523271523.2978
MEM 4414.992188 1523271523.3983
MEM 4414.992188 1523271523.4987
MEM 4418.734375 1523271523.5991
MEM 4414.992188 1523271523.6995
MEM 4414.992188 1523271523.7999
MEM 4409.972656 1523271523.9003
MEM 4432.656250 1523271524.0006
MEM 4414.992188 1523271524.1010
MEM 4409.972656 1523271524.2015
MEM 4429.562500 1523271524.3020
MEM 4414.992188 1523271524.4026
MEM 4414.992188 1523271524.5030
MEM 4434.976562 1523271524.6035
MEM 4414.992188 1523271524.7039
MEM 4414.992188 1523271524.8045
MEM 4414.867188 1523271524.9050
MEM 4411.972656 1523271525.0055
MEM 4414.992188 1523271525.1060
MEM 4409.972656 1523271525.2064
MEM 4420.308594 1523271525.3069
MEM 4414.992188 1523271525.4074
MEM 4414.992188 1523271525.5079
MEM 4413.320312 1523271525.6084
MEM 4435.746094 1523271525.7088
MEM 4414.988281 1523271525.8093
MEM 4414.988281 1523271525.9098
MEM 4409.968750 1523271526.0104
MEM 4409.968750 1523271526.1108
MEM 4414.988281 1523271526.2113
MEM 4409.968750 1523271526.3118
MEM 4435.746094 1523271526.4123
MEM 4414.988281 1523271526.5129
MEM 4414.988281 1523271526.6134
MEM 4409.968750 1523271526.7137
MEM 4433.808594 1523271526.8141
MEM 4414.988281 1523271526.9146
MEM 4414.988281 1523271527.0150
MEM 4409.968750 1523271527.1155
MEM 4426.464844 1523271527.2160
MEM 4409.968750 1523271527.3164
MEM 4414.988281 1523271527.4169
MEM 4409.968750 1523271527.5174
MEM 4435.746094 1523271527.6179
MEM 4414.988281 1523271527.7183
MEM 4414.988281 1523271527.8188
MEM 4416.410156 1523271527.9192
MEM 4409.968750 1523271528.0197
MEM 4414.988281 1523271528.1202
MEM 4409.968750 1523271528.2207
MEM 4425.691406 1523271528.3212
MEM 4409.968750 1523271528.4216
MEM 4414.988281 1523271528.5220
MEM 4414.988281 1523271528.6224
MEM 4412.027344 1523271528.7229
MEM 4409.968750 1523271528.8234
MEM 4414.988281 1523271528.9239
MEM 4409.968750 1523271529.0244
MEM 4423.371094 1523271529.1249
MEM 4414.988281 1523271529.2252
MEM 4414.988281 1523271529.3256
MEM 4409.968750 1523271529.4260
MEM 4409.968750 1523271529.5264
MEM 4427.753906 1523271529.6268
MEM 4414.988281 1523271529.7273
MEM 4414.988281 1523271529.8277
MEM 4415.636719 1523271529.9281
MEM 4420.304688 1523271530.0285
MEM 4414.988281 1523271530.1288
MEM 4414.988281 1523271530.2294
MEM 4414.988281 1523271530.3297
MEM 4416.152344 1523271530.4302
MEM 4414.988281 1523271530.5306
MEM 4414.988281 1523271530.6311
MEM 4409.968750 1523271530.7316
MEM 4423.628906 1523271530.8321
MEM 4409.968750 1523271530.9326
MEM 4414.988281 1523271531.0330
MEM 4409.968750 1523271531.1335
MEM 4433.167969 1523271531.2340
MEM 4414.988281 1523271531.3344
MEM 4414.988281 1523271531.4349
MEM 4414.988281 1523271531.5353
MEM 4421.824219 1523271531.6359
MEM 4414.988281 1523271531.7363
MEM 4414.988281 1523271531.8367
MEM 4409.968750 1523271531.9371
MEM 4418.988281 1523271532.0376
MEM 4409.968750 1523271532.1381
MEM 4414.988281 1523271532.2385
MEM 4414.988281 1523271532.3390
MEM 4423.628906 1523271532.4395
MEM 4414.988281 1523271532.5399
MEM 4414.988281 1523271532.6404
MEM 4414.988281 1523271532.7409
MEM 4417.183594 1523271532.8414
MEM 4409.968750 1523271532.9418
MEM 4414.988281 1523271533.0422
MEM 4409.968750 1523271533.1427
MEM 4435.746094 1523271533.2430
MEM 4414.988281 1523271533.3435
MEM 4414.988281 1523271533.4440
MEM 4415.378906 1523271533.5446
MEM 4411.968750 1523271533.6451
MEM 4414.988281 1523271533.7456
MEM 4409.968750 1523271533.8461
MEM 4435.746094 1523271533.9466
MEM 4414.988281 1523271534.0471
MEM 4414.988281 1523271534.1476
MEM 4415.121094 1523271534.2479
MEM 4420.304688 1523271534.3483
MEM 4414.988281 1523271534.4487
MEM 4412.542969 1523271534.5493
MEM 4409.968750 1523271534.6496
MEM 4414.988281 1523271534.7501
MEM 4414.988281 1523271534.8506
MEM 4424.144531 1523271534.9511
MEM 4414.988281 1523271535.0516
MEM 4414.988281 1523271535.1521
MEM 4409.968750 1523271535.2526
MEM 4435.746094 1523271535.3530
MEM 4414.988281 1523271535.4533
MEM 4414.988281 1523271535.5537
MEM 4409.968750 1523271535.6540
MEM 4424.144531 1523271535.7544
MEM 4409.968750 1523271535.8549
MEM 4414.988281 1523271535.9553
MEM 4409.968750 1523271536.0558
MEM 4435.746094 1523271536.1562
MEM 4414.988281 1523271536.2565
MEM 4414.988281 1523271536.3569
MEM 4409.968750 1523271536.4573
MEM 4424.660156 1523271536.5578
MEM 4414.988281 1523271536.6582
MEM 4414.988281 1523271536.7587
MEM 4414.988281 1523271536.8592
MEM 4409.968750 1523271536.9596
MEM 4435.746094 1523271537.0602
MEM 4414.988281 1523271537.1607
MEM 4414.988281 1523271537.2611
MEM 4414.988281 1523271537.3616
MEM 4422.597656 1523271537.4620
MEM 4414.988281 1523271537.5625
MEM 4414.988281 1523271537.6630
MEM 4416.667969 1523271537.7635
MEM 4414.988281 1523271537.8639
MEM 4414.988281 1523271537.9645
MEM 4409.968750 1523271538.0651
MEM 4435.746094 1523271538.1656
MEM 4414.988281 1523271538.2661
MEM 4414.988281 1523271538.3666
MEM 4409.968750 1523271538.4671
MEM 4435.746094 1523271538.5676
MEM 4414.988281 1523271538.6681
MEM 4414.988281 1523271538.7686
MEM 4421.824219 1523271538.8691
MEM 4414.988281 1523271538.9695
MEM 4414.988281 1523271539.0699
MEM 4409.968750 1523271539.1703
MEM 4435.746094 1523271539.2707
MEM 4414.988281 1523271539.3712
MEM 4414.988281 1523271539.4716
MEM 4409.968750 1523271539.5720
MEM 4409.968750 1523271539.6723
MEM 4409.968750 1523271539.7728
MEM 4418.988281 1523271539.8733
MEM 4409.968750 1523271539.9738
MEM 4414.988281 1523271540.0742
MEM 4414.988281 1523271540.1746
MEM 4415.636719 1523271540.2750
MEM 4435.746094 1523271540.3754
MEM 4414.988281 1523271540.4759
MEM 4414.988281 1523271540.5763
MEM 4409.968750 1523271540.6767
MEM 4435.230469 1523271540.7771
MEM 4414.988281 1523271540.8776
MEM 4414.988281 1523271540.9781
MEM 4409.968750 1523271541.0785
MEM 4435.746094 1523271541.1792
MEM 4414.988281 1523271541.2796
MEM 4414.988281 1523271541.3799
MEM 4414.988281 1523271541.4802
MEM 4420.019531 1523271541.5807
MEM 4409.968750 1523271541.6811
MEM 4414.988281 1523271541.7815
MEM 4414.988281 1523271541.8820
MEM 4409.968750 1523271541.9823
MEM 4435.746094 1523271542.0828
MEM 4414.472656 1523271542.1832
MEM 4414.988281 1523271542.2835
MEM 4414.988281 1523271542.3839
MEM 4414.089844 1523271542.4843
MEM 4409.968750 1523271542.5847
MEM 4414.988281 1523271542.6852
MEM 4414.988281 1523271542.7857
MEM 4409.968750 1523271542.8862
MEM 4435.746094 1523271542.9867
MEM 4414.988281 1523271543.0872
MEM 4414.988281 1523271543.1876
MEM 4409.968750 1523271543.2880
MEM 4423.628906 1523271543.3885
MEM 4414.988281 1523271543.4889
MEM 4414.988281 1523271543.5893
MEM 4416.152344 1523271543.6898
MEM 4409.968750 1523271543.7902
MEM 4414.988281 1523271543.8905
MEM 4414.988281 1523271543.9909
MEM 4409.968750 1523271544.0914
MEM 4435.746094 1523271544.1919
MEM 4414.988281 1523271544.2924
MEM 4414.988281 1523271544.3928
MEM 4409.968750 1523271544.4933
MEM 4435.746094 1523271544.5937
MEM 4414.472656 1523271544.6941
MEM 4414.988281 1523271544.7945
MEM 4409.968750 1523271544.8950
MEM 4435.746094 1523271544.9955
MEM 4414.988281 1523271545.0959
MEM 4414.988281 1523271545.1964
MEM 4409.968750 1523271545.2968
MEM 4435.746094 1523271545.3973
MEM 4414.988281 1523271545.4977
MEM 4414.988281 1523271545.5982
MEM 4409.968750 1523271545.6987
MEM 4420.277344 1523271545.7992
MEM 4414.988281 1523271545.8996
MEM 4414.988281 1523271546.0000
MEM 4409.968750 1523271546.1005
MEM 4433.941406 1523271546.2009
MEM 4414.988281 1523271546.3013
MEM 4414.988281 1523271546.4018
MEM 4409.968750 1523271546.5023
MEM 4435.746094 1523271546.6027
MEM 4414.988281 1523271546.7031
MEM 4414.988281 1523271546.8035
MEM 4409.968750 1523271546.9040
MEM 4435.746094 1523271547.0046
MEM 4414.988281 1523271547.1050
MEM 4414.988281 1523271547.2054
MEM 4409.968750 1523271547.3060
MEM 4409.968750 1523271547.4064
MEM 4414.988281 1523271547.5068
MEM 4414.988281 1523271547.6073
MEM 4416.152344 1523271547.7077
MEM 4409.968750 1523271547.8082
MEM 4414.988281 1523271547.9087
MEM 4414.988281 1523271548.0092
MEM 4435.746094 1523271548.1095
MEM 4414.988281 1523271548.2099
MEM 4414.988281 1523271548.3103
MEM 4411.253906 1523271548.4108
MEM 4416.304688 1523271548.5112
MEM 4414.988281 1523271548.6116
MEM 4414.988281 1523271548.7120
MEM 4417.441406 1523271548.8125
MEM 4414.214844 1523271548.9131
MEM 4414.988281 1523271549.0135
MEM 4409.968750 1523271549.1141
MEM 4435.746094 1523271549.2145
MEM 4414.988281 1523271549.3149
MEM 4414.988281 1523271549.4155
MEM 4409.968750 1523271549.5159
MEM 4433.683594 1523271549.6165
MEM 4414.988281 1523271549.7169
MEM 4414.988281 1523271549.8174
MEM 4431.621094 1523271549.9178
MEM 4414.988281 1523271550.0182
MEM 4414.988281 1523271550.1187
MEM 4416.667969 1523271550.2191
MEM 4414.988281 1523271550.3194
MEM 4414.988281 1523271550.4198
MEM 4409.968750 1523271550.5202
MEM 4435.746094 1523271550.6207
MEM 4414.988281 1523271550.7211
MEM 4414.988281 1523271550.8216
MEM 4435.746094 1523271550.9221
MEM 4414.988281 1523271551.0225
MEM 4414.988281 1523271551.1228
MEM 4409.968750 1523271551.2232
MEM 4435.746094 1523271551.3237
MEM 4414.988281 1523271551.4242
MEM 4414.988281 1523271551.5246
MEM 4411.511719 1523271551.6251
MEM 4414.988281 1523271551.7255
MEM 4414.988281 1523271551.8259
MEM 4418.214844 1523271551.9264
MEM 4414.988281 1523271552.0268
MEM 4414.988281 1523271552.1272
MEM 4409.968750 1523271552.2275
MEM 4414.089844 1523271552.3280
MEM 4409.968750 1523271552.4284
MEM 4414.988281 1523271552.5289
MEM 4414.988281 1523271552.6293
MEM 4409.968750 1523271552.7299
MEM 4435.746094 1523271552.8302
MEM 4414.988281 1523271552.9306
MEM 4414.988281 1523271553.0309
MEM 4414.988281 1523271553.1315
MEM 4409.968750 1523271553.2320
MEM 4428.785156 1523271553.3324
MEM 4414.988281 1523271553.4329
MEM 4414.988281 1523271553.5334
MEM 4414.988281 1523271553.6339
MEM 4409.968750 1523271553.7343
MEM 4433.425781 1523271553.8348
MEM 4409.968750 1523271553.9352
MEM 4414.988281 1523271554.0356
MEM 4409.968750 1523271554.1360
MEM 4415.121094 1523271554.2365
MEM 4413.968750 1523271554.3368
MEM 4414.988281 1523271554.4371
MEM 4414.988281 1523271554.5375
MEM 4431.105469 1523271554.6380
MEM 4414.988281 1523271554.7385
MEM 4414.988281 1523271554.8390
MEM 4409.968750 1523271554.9395
MEM 4420.277344 1523271555.0400
MEM 4409.968750 1523271555.1406
MEM 4414.988281 1523271555.2411
MEM 4409.968750 1523271555.3415
MEM 4427.496094 1523271555.4420
MEM 4414.988281 1523271555.5424
MEM 4414.988281 1523271555.6429
MEM 4409.968750 1523271555.7432
MEM 4428.269531 1523271555.8436
MEM 4414.988281 1523271555.9441
MEM 4414.988281 1523271556.0446
MEM 4412.542969 1523271556.1450
MEM 4435.746094 1523271556.2455
MEM 4414.988281 1523271556.3460
MEM 4414.988281 1523271556.4465
MEM 4409.968750 1523271556.5470
MEM 4432.652344 1523271556.6475
MEM 4414.988281 1523271556.7479
MEM 4414.988281 1523271556.8484
MEM 4426.207031 1523271556.9489
MEM 4414.988281 1523271557.0494
MEM 4414.988281 1523271557.1499
MEM 4409.968750 1523271557.2502
MEM 4433.808594 1523271557.3506
MEM 4414.988281 1523271557.4511
MEM 4414.988281 1523271557.5515
MEM 4420.792969 1523271557.6520
MEM 4414.984375 1523271557.7527
MEM 4414.984375 1523271557.8531
MEM 4409.964844 1523271557.9537
MEM 4435.742188 1523271558.0543
MEM 4414.984375 1523271558.1547
MEM 4409.964844 1523271558.2552
MEM 4430.585938 1523271558.3557
MEM 4413.964844 1523271558.4561
MEM 4414.984375 1523271558.5565
MEM 4414.984375 1523271558.6570
MEM 4409.964844 1523271558.7575
MEM 4435.742188 1523271558.8580
MEM 4414.984375 1523271558.9585
MEM 4409.964844 1523271559.0589
MEM 4431.875000 1523271559.1595
MEM 4414.984375 1523271559.2601
MEM 4414.984375 1523271559.3605
MEM 4409.964844 1523271559.4610
MEM 4431.804688 1523271559.5614
MEM 4414.984375 1523271559.6618
MEM 4414.984375 1523271559.7623
MEM 4409.964844 1523271559.8629
MEM 4435.742188 1523271559.9634
MEM 4414.984375 1523271560.0639
MEM 4414.984375 1523271560.1644
MEM 4426.203125 1523271560.2649
MEM 4420.300781 1523271560.3654
MEM 4414.984375 1523271560.4658
MEM 4414.984375 1523271560.5663
MEM 4409.964844 1523271560.6669
MEM 4435.742188 1523271560.7674
MEM 4414.984375 1523271560.8678
MEM 4414.984375 1523271560.9681
MEM 4409.964844 1523271561.0685
MEM 4414.300781 1523271561.1689
MEM 4414.984375 1523271561.2693
MEM 4414.984375 1523271561.3698
MEM 4409.964844 1523271561.4701
MEM 4435.742188 1523271561.5706
MEM 4414.984375 1523271561.6711
MEM 4414.984375 1523271561.7716
MEM 4409.964844 1523271561.8721
MEM 4426.976562 1523271561.9726
MEM 4414.984375 1523271562.0731
MEM 4414.984375 1523271562.1736
MEM 4414.984375 1523271562.2740
MEM 4411.765625 1523271562.3744
MEM 4435.742188 1523271562.4749
MEM 4414.984375 1523271562.5753
MEM 4414.984375 1523271562.6758
MEM 4409.964844 1523271562.7762
MEM 4435.742188 1523271562.8767
MEM 4414.984375 1523271562.9772
MEM 4414.984375 1523271563.0777
MEM 4409.964844 1523271563.1782
MEM 4435.742188 1523271563.2786
MEM 4414.984375 1523271563.3790
MEM 4414.984375 1523271563.4794
MEM 4414.984375 1523271563.5798
MEM 4409.964844 1523271563.6803
MEM 4435.742188 1523271563.7807
MEM 4414.984375 1523271563.8811
MEM 4414.984375 1523271563.9816
MEM 4422.078125 1523271564.0821
MEM 4409.964844 1523271564.1826
MEM 4414.984375 1523271564.2831
MEM 4414.984375 1523271564.3835
MEM 4420.015625 1523271564.4840
MEM 4429.804688 1523271564.5844
MEM 4414.984375 1523271564.6848
MEM 4414.984375 1523271564.7853
MEM 4409.964844 1523271564.8856
MEM 4435.742188 1523271564.9860
MEM 4414.984375 1523271565.0865
MEM 4414.984375 1523271565.1869
MEM 4409.964844 1523271565.2872
MEM 4435.484375 1523271565.3877
MEM 4414.984375 1523271565.4881
MEM 4414.984375 1523271565.5886
MEM 4414.984375 1523271565.6889
MEM 4409.964844 1523271565.7893
MEM 4435.742188 1523271565.8897
MEM 4414.984375 1523271565.9902
MEM 4414.984375 1523271566.0907
MEM 4413.828125 1523271566.1911
MEM 4414.984375 1523271566.2916
MEM 4414.984375 1523271566.3921
MEM 4409.964844 1523271566.4925
MEM 4417.437500 1523271566.5928
MEM 4409.964844 1523271566.6932
MEM 4414.984375 1523271566.7937
MEM 4409.960938 1523271566.8942
MEM 4435.738281 1523271566.9946
MEM 4414.980469 1523271567.0950
MEM 4409.960938 1523271567.1954
MEM 4434.449219 1523271567.2958
MEM 4414.980469 1523271567.3962
MEM 4414.980469 1523271567.4967
MEM 4409.960938 1523271567.5972
MEM 4435.738281 1523271567.6975
MEM 4414.980469 1523271567.7979
MEM 4414.980469 1523271567.8983
MEM 4409.960938 1523271567.9987
MEM 4409.960938 1523271568.0991
MEM 4414.980469 1523271568.1995
MEM 4414.980469 1523271568.2999
MEM 4409.960938 1523271568.4005
MEM 4422.847656 1523271568.5009
MEM 4409.960938 1523271568.6013
MEM 4414.980469 1523271568.7018
MEM 4414.980469 1523271568.8022
MEM 4421.558594 1523271568.9026
MEM 4409.960938 1523271569.0030
MEM 4414.980469 1523271569.1034
MEM 4414.980469 1523271569.2039
MEM 4409.960938 1523271569.3043
MEM 4435.738281 1523271569.4049
MEM 4414.980469 1523271569.5054
MEM 4414.980469 1523271569.6059
MEM 4409.960938 1523271569.7064
MEM 4409.960938 1523271569.8069
MEM 4414.980469 1523271569.9073
MEM 4409.960938 1523271570.0078
MEM 4435.738281 1523271570.1084
MEM 4414.980469 1523271570.2088
MEM 4414.980469 1523271570.3092
MEM 4409.960938 1523271570.4097
MEM 4420.011719 1523271570.5102
MEM 4414.980469 1523271570.6107
MEM 4414.980469 1523271570.7111
MEM 4409.960938 1523271570.8116
MEM 4435.738281 1523271570.9120
MEM 4414.980469 1523271571.0125
MEM 4414.980469 1523271571.1130
MEM 4409.960938 1523271571.2135
MEM 4418.464844 1523271571.3138
MEM 4435.738281 1523271571.4143
MEM 4414.980469 1523271571.5148
MEM 4414.980469 1523271571.6152
MEM 4414.980469 1523271571.7157
MEM 4410.730469 1523271571.8162
MEM 4435.738281 1523271571.9167
MEM 4414.980469 1523271572.0171
MEM 4414.980469 1523271572.1175
MEM 4416.406250 1523271572.2179
MEM 4418.867188 1523271572.3184
MEM 4422.371094 1523271572.4189
MEM 4425.878906 1523271572.5193
MEM 4429.652344 1523271572.6198
MEM 4432.894531 1523271572.7202
MEM 4436.628906 1523271572.8207
MEM 4440.636719 1523271572.9211
MEM 4444.191406 1523271573.0216
MEM 4447.628906 1523271573.1221
MEM 4451.628906 1523271573.2225
MEM 4455.652344 1523271573.3230
MEM 4471.421875 1523271573.4235
MEM 4491.300781 1523271573.5240
MEM 4510.730469 1523271573.6244
MEM 4528.972656 1523271573.7249
MEM 4547.214844 1523271573.8253
MEM 4565.851562 1523271573.9258
MEM 4584.148438 1523271574.0262
MEM 4602.195312 1523271574.1266
MEM 4620.394531 1523271574.2271
MEM 4638.289062 1523271574.3276
MEM 4656.953125 1523271574.4281
MEM 4676.339844 1523271574.5286
MEM 4704.957031 1523271574.6291
MEM 4732.542969 1523271574.7296
MEM 4760.386719 1523271574.8301
MEM 4787.199219 1523271574.9306
MEM 4813.753906 1523271575.0311
MEM 4840.566406 1523271575.1315
MEM 4864.285156 1523271575.2318
MEM 4891.355469 1523271575.3322
MEM 4918.425781 1523271575.4327
MEM 4931.058594 1523271575.5330
MEM 4931.316406 1523271575.6334
MEM 4931.574219 1523271575.7338
MEM 4931.574219 1523271575.8341
MEM 4931.574219 1523271575.9344
MEM 4931.574219 1523271576.0348
MEM 4934.410156 1523271576.1351
MEM 4940.082031 1523271576.2354
MEM 4945.753906 1523271576.3358
MEM 4912.777344 1523271576.4361
MEM 4855.527344 1523271576.5365
MEM 4855.527344 1523271576.6368
MEM 4855.527344 1523271576.7372
MEM 4855.527344 1523271576.8375
MEM 4855.527344 1523271576.9379
MEM 4855.527344 1523271577.0383
MEM 4847.527344 1523271577.1386
MEM 4847.527344 1523271577.2389
MEM 4847.527344 1523271577.3393
MEM 4837.078125 1523271577.4396
MEM 4417.945312 1523271577.5400
MEM 4417.945312 1523271577.6403
MEM 4422.964844 1523271577.7406
MEM 4426.964844 1523271577.8410
MEM 4422.964844 1523271577.9413
MEM 4417.945312 1523271578.0418
MEM 4417.945312 1523271578.1421
MEM 4422.964844 1523271578.2424
MEM 4417.945312 1523271578.3429
MEM 4438.824219 1523271578.4433
MEM 4422.964844 1523271578.5437
MEM 4422.964844 1523271578.6440
MEM 4419.746094 1523271578.7445
MEM 4417.945312 1523271578.8450
MEM 4422.964844 1523271578.9453
MEM 4417.945312 1523271579.0458
MEM 4440.886719 1523271579.1462
MEM 4422.964844 1523271579.2467
MEM 4422.964844 1523271579.3471
MEM 4417.945312 1523271579.4477
MEM 4438.566406 1523271579.5482
MEM 4422.449219 1523271579.6488
MEM 4422.964844 1523271579.7492
MEM 4422.964844 1523271579.8497
MEM 4417.945312 1523271579.9501
MEM 4443.722656 1523271580.0506
MEM 4422.964844 1523271580.1510
MEM 4422.964844 1523271580.2514
MEM 4417.945312 1523271580.3519
MEM 4433.667969 1523271580.4522
MEM 4422.964844 1523271580.5527
MEM 4422.964844 1523271580.6532
MEM 4433.152344 1523271580.7537
MEM 4422.964844 1523271580.8540
MEM 4422.964844 1523271580.9544
MEM 4417.945312 1523271581.0549
MEM 4428.281250 1523271581.1554
MEM 4422.964844 1523271581.2558
MEM 4422.964844 1523271581.3563
MEM 4417.945312 1523271581.4566
MEM 4443.722656 1523271581.5570
MEM 4422.964844 1523271581.6574
MEM 4422.964844 1523271581.7579
MEM 4417.945312 1523271581.8584
MEM 4440.886719 1523271581.9589
MEM 4422.964844 1523271582.0593
MEM 4422.964844 1523271582.1598
MEM 4426.707031 1523271582.2602
MEM 4428.281250 1523271582.3607
MEM 4422.964844 1523271582.4612
MEM 4417.945312 1523271582.5617
MEM 4427.222656 1523271582.6620
MEM 4417.945312 1523271582.7625
MEM 4422.964844 1523271582.8630
MEM 4417.945312 1523271582.9635
MEM 4443.722656 1523271583.0640
MEM 4422.964844 1523271583.1645
MEM 4422.964844 1523271583.2649
MEM 4417.945312 1523271583.3653
MEM 4432.894531 1523271583.4658
MEM 4422.964844 1523271583.5664
MEM 4422.964844 1523271583.6668
MEM 4422.964844 1523271583.7672
MEM 4417.945312 1523271583.8677
MEM 4437.019531 1523271583.9682
MEM 4422.964844 1523271584.0687
MEM 4422.964844 1523271584.1691
MEM 4421.035156 1523271584.2696
MEM 4422.964844 1523271584.3701
MEM 4422.964844 1523271584.4706
MEM 4417.945312 1523271584.5711
MEM 4430.058594 1523271584.6716
MEM 4417.945312 1523271584.7721
MEM 4422.964844 1523271584.8725
MEM 4422.964844 1523271584.9730
MEM 4417.945312 1523271585.0734
MEM 4443.722656 1523271585.1739
MEM 4422.964844 1523271585.2743
MEM 4422.964844 1523271585.3747
MEM 4417.945312 1523271585.4753
MEM 4443.722656 1523271585.5756
MEM 4422.964844 1523271585.6759
MEM 4422.964844 1523271585.7764
MEM 4422.964844 1523271585.8768
MEM 4437.019531 1523271585.9773
MEM 4422.964844 1523271586.0777
MEM 4422.964844 1523271586.1781
MEM 4422.964844 1523271586.2785
MEM 4417.945312 1523271586.3791
MEM 4443.722656 1523271586.4796
MEM 4422.964844 1523271586.5800
MEM 4422.964844 1523271586.6804
MEM 4417.945312 1523271586.7808
MEM 4429.285156 1523271586.8812
MEM 4417.945312 1523271586.9816
MEM 4422.964844 1523271587.0820
MEM 4422.964844 1523271587.1825
MEM 4417.945312 1523271587.2830
MEM 4443.722656 1523271587.3834
MEM 4422.964844 1523271587.4838
MEM 4422.964844 1523271587.5842
MEM 4417.945312 1523271587.6846
MEM 4428.281250 1523271587.7857
MEM 4422.964844 1523271587.8862
MEM 4422.964844 1523271587.9867
MEM 4417.945312 1523271588.0870
MEM 4443.722656 1523271588.1874
MEM 4422.964844 1523271588.2878
MEM 4422.964844 1523271588.3882
MEM 4437.535156 1523271588.4887
MEM 4422.964844 1523271588.5892
MEM 4422.964844 1523271588.6896
MEM 4422.964844 1523271588.7901
MEM 4430.058594 1523271588.8904
MEM 4422.964844 1523271588.9908
MEM 4422.964844 1523271589.0912
MEM 4417.945312 1523271589.1915
MEM 4433.410156 1523271589.2920
MEM 4422.964844 1523271589.3923
MEM 4422.964844 1523271589.4927
MEM 4435.214844 1523271589.5931
MEM 4422.964844 1523271589.6935
MEM 4422.964844 1523271589.7939
MEM 4443.722656 1523271589.8944
MEM 4422.964844 1523271589.9949
MEM 4417.945312 1523271590.0954
MEM 4417.945312 1523271590.1958
MEM 4422.964844 1523271590.2962
MEM 4419.230469 1523271590.3965
MEM 4422.964844 1523271590.4969
MEM 4422.964844 1523271590.5973
MEM 4437.535156 1523271590.6977
MEM 4422.964844 1523271590.7981
MEM 4422.964844 1523271590.8984
MEM 4417.945312 1523271590.9989
MEM 4441.785156 1523271591.0992
MEM 4422.964844 1523271591.1996
MEM 4422.964844 1523271591.3027
MEM 4422.964844 1523271591.4040
MEM 4422.964844 1523271591.5046
MEM 4443.722656 1523271591.6049
MEM 4422.964844 1523271591.7053
MEM 4422.964844 1523271591.8057
MEM 4427.996094 1523271591.9062
MEM 4417.945312 1523271592.0065
MEM 4422.964844 1523271592.1069
MEM 4422.964844 1523271592.2074
MEM 4439.082031 1523271592.3078
MEM 4422.964844 1523271592.4082
MEM 4422.964844 1523271592.5086
MEM 4440.886719 1523271592.6091
MEM 4422.964844 1523271592.7094
MEM 4417.945312 1523271592.8098
MEM 4443.722656 1523271592.9102
MEM 4422.964844 1523271593.0105
MEM 4417.945312 1523271593.1108
MEM 4443.722656 1523271593.2112
MEM 4422.964844 1523271593.3117
MEM 4417.945312 1523271593.4120
MEM 4427.480469 1523271593.5124
MEM 4422.964844 1523271593.6129
MEM 4422.964844 1523271593.7133
MEM 4443.722656 1523271593.8137
MEM 4422.964844 1523271593.9141
MEM 4417.945312 1523271594.0144
MEM 4417.945312 1523271594.1148
MEM 4422.964844 1523271594.2154
MEM 4431.863281 1523271594.3159
MEM 4422.964844 1523271594.4162
MEM 4422.964844 1523271594.5166
MEM 4425.417969 1523271594.6171
MEM 4422.964844 1523271594.7175
