CMDLINE /usr/bin/python3 DQfDTest.py
MEM 7602.566406 1523271960.9025
MEM 7602.566406 1523271961.0029
MEM 7602.566406 1523271961.1034
MEM 7602.566406 1523271961.2039
MEM 7602.566406 1523271961.3043
MEM 7602.566406 1523271961.4048
MEM 7606.429688 1523271961.5053
MEM 7611.843750 1523271961.6058
MEM 7617.000000 1523271961.7062
MEM 7622.156250 1523271961.8067
MEM 7626.539062 1523271961.9072
MEM 7630.921875 1523271962.0076
MEM 7630.921875 1523271962.1081
MEM 7632.210938 1523271962.2084
MEM 7632.984375 1523271962.3088
MEM 7632.984375 1523271962.4092
MEM 7632.984375 1523271962.5096
MEM 7632.984375 1523271962.6099
MEM 7632.984375 1523271962.7103
MEM 7632.984375 1523271962.8107
MEM 7602.871094 1523271962.9113
MEM 7602.871094 1523271963.0118
MEM 7602.871094 1523271963.1123
MEM 7602.871094 1523271963.2127
MEM 7602.871094 1523271963.3131
MEM 7602.871094 1523271963.4135
MEM 7602.871094 1523271963.5139
MEM 7602.871094 1523271963.6143
MEM 7606.734375 1523271963.7146
MEM 7610.601562 1523271963.8151
MEM 7615.757812 1523271963.9156
MEM 7621.171875 1523271964.0160
MEM 7626.070312 1523271964.1164
MEM 7630.968750 1523271964.2169
MEM 7630.968750 1523271964.3173
MEM 7632.000000 1523271964.4178
MEM 7633.031250 1523271964.5181
MEM 7633.031250 1523271964.6185
MEM 7633.031250 1523271964.7189
MEM 7633.031250 1523271964.8194
MEM 7633.031250 1523271964.9198
MEM 7633.031250 1523271965.0204
MEM 7602.863281 1523271965.1208
MEM 7602.863281 1523271965.2212
MEM 7602.863281 1523271965.3216
MEM 7602.863281 1523271965.4220
MEM 7602.863281 1523271965.5224
MEM 7602.863281 1523271965.6228
MEM 7602.863281 1523271965.7232
MEM 7602.863281 1523271965.8235
MEM 7602.863281 1523271965.9239
MEM 7602.863281 1523271966.0243
MEM 7602.863281 1523271966.1248
MEM 7602.863281 1523271966.2252
MEM 7602.863281 1523271966.3256
MEM 7602.863281 1523271966.4260
MEM 7602.863281 1523271966.5264
MEM 7602.863281 1523271966.6269
MEM 7603.113281 1523271966.7272
MEM 7603.113281 1523271966.8276
MEM 7603.113281 1523271966.9280
MEM 7603.113281 1523271967.0284
MEM 7603.113281 1523271967.1288
MEM 7603.113281 1523271967.2293
MEM 7603.113281 1523271967.3298
MEM 7603.113281 1523271967.4301
MEM 7603.113281 1523271967.5305
MEM 7603.113281 1523271967.6308
MEM 7603.449219 1523271967.7312
MEM 7603.539062 1523271967.8316
MEM 7603.539062 1523271967.9320
MEM 7603.539062 1523271968.0325
MEM 7603.539062 1523271968.1329
MEM 7603.539062 1523271968.2332
MEM 7603.539062 1523271968.3338
MEM 7603.539062 1523271968.4342
MEM 7603.539062 1523271968.5346
MEM 7603.539062 1523271968.6350
MEM 7603.539062 1523271968.7354
MEM 7603.539062 1523271968.8358
MEM 7603.539062 1523271968.9363
MEM 7603.539062 1523271969.0367
MEM 7603.539062 1523271969.1370
MEM 7603.539062 1523271969.2374
MEM 7603.539062 1523271969.3379
MEM 7603.539062 1523271969.4383
MEM 7603.539062 1523271969.5386
MEM 7603.539062 1523271969.6390
MEM 7603.539062 1523271969.7394
MEM 7603.539062 1523271969.8399
MEM 7603.539062 1523271969.9402
MEM 7603.539062 1523271970.0407
MEM 7603.539062 1523271970.1411
MEM 7603.539062 1523271970.2415
MEM 7603.539062 1523271970.3418
MEM 7603.539062 1523271970.4422
MEM 7603.539062 1523271970.5426
MEM 7603.539062 1523271970.6430
MEM 7603.539062 1523271970.7434
MEM 7603.539062 1523271970.8439
MEM 7603.539062 1523271970.9442
MEM 7603.539062 1523271971.0446
MEM 7603.539062 1523271971.1449
MEM 7603.539062 1523271971.2453
MEM 7603.539062 1523271971.3459
MEM 7603.539062 1523271971.4464
MEM 7603.539062 1523271971.5467
MEM 7603.539062 1523271971.6471
MEM 7603.539062 1523271971.7476
MEM 7603.539062 1523271971.8480
MEM 7603.539062 1523271971.9485
MEM 7603.539062 1523271972.0489
MEM 7603.539062 1523271972.1494
MEM 7603.539062 1523271972.2497
MEM 7603.539062 1523271972.3502
MEM 7603.539062 1523271972.4506
MEM 7603.539062 1523271972.5511
MEM 7603.589844 1523271972.6515
MEM 7603.738281 1523271972.7556
MEM 7603.738281 1523271972.8560
MEM 7603.738281 1523271972.9564
MEM 7603.738281 1523271973.0569
MEM 7603.738281 1523271973.1573
MEM 7603.738281 1523271973.2576
MEM 7603.738281 1523271973.3581
MEM 7603.738281 1523271973.4585
MEM 7603.738281 1523271973.5589
MEM 7603.738281 1523271973.6593
MEM 7603.738281 1523271973.7596
MEM 7603.738281 1523271973.8600
MEM 7603.738281 1523271973.9603
MEM 7603.738281 1523271974.0607
MEM 7603.738281 1523271974.1612
MEM 7603.738281 1523271974.2616
MEM 7603.738281 1523271974.3621
MEM 7603.738281 1523271974.4625
MEM 7603.738281 1523271974.5629
MEM 7603.738281 1523271974.6633
MEM 7603.738281 1523271974.7636
MEM 7603.738281 1523271974.8640
MEM 7603.992188 1523271974.9644
MEM 7603.992188 1523271975.0648
MEM 7603.992188 1523271975.1652
MEM 7603.992188 1523271975.2656
MEM 7603.992188 1523271975.3659
MEM 7603.992188 1523271975.4663
MEM 7603.992188 1523271975.5667
MEM 7603.992188 1523271975.6672
MEM 7603.992188 1523271975.7676
MEM 7603.992188 1523271975.8680
MEM 7603.992188 1523271975.9684
MEM 7603.992188 1523271976.0688
MEM 7603.992188 1523271976.1692
MEM 7603.992188 1523271976.2696
MEM 7603.992188 1523271976.3699
MEM 7603.992188 1523271976.4703
MEM 7603.992188 1523271976.5708
MEM 7603.992188 1523271976.6713
MEM 7603.992188 1523271976.7717
MEM 7603.992188 1523271976.8721
MEM 7603.992188 1523271976.9725
MEM 7603.992188 1523271977.0729
MEM 7603.992188 1523271977.1734
MEM 7603.992188 1523271977.2738
MEM 7603.992188 1523271977.3741
MEM 7603.992188 1523271977.4746
MEM 7604.039062 1523271977.5750
MEM 7604.039062 1523271977.6754
MEM 7604.039062 1523271977.7758
MEM 7604.039062 1523271977.8761
MEM 7604.039062 1523271977.9765
MEM 7604.039062 1523271978.0770
MEM 7604.039062 1523271978.1774
MEM 7604.039062 1523271978.2779
MEM 7604.039062 1523271978.3783
MEM 7604.039062 1523271978.4787
MEM 7604.039062 1523271978.5793
MEM 7604.039062 1523271978.6797
MEM 7604.039062 1523271978.7801
MEM 7604.039062 1523271978.8805
MEM 7604.039062 1523271978.9808
MEM 7604.039062 1523271979.0812
MEM 7604.039062 1523271979.1817
MEM 7604.039062 1523271979.2821
MEM 7604.039062 1523271979.3824
MEM 7604.039062 1523271979.4827
MEM 7604.039062 1523271979.5831
MEM 7604.039062 1523271979.6835
MEM 7604.039062 1523271979.7839
MEM 7604.039062 1523271979.8843
MEM 7604.039062 1523271979.9847
MEM 7604.039062 1523271980.0852
MEM 7604.039062 1523271980.1855
MEM 7604.039062 1523271980.2859
MEM 7604.039062 1523271980.3863
MEM 7604.039062 1523271980.4866
MEM 7604.039062 1523271980.5870
MEM 7604.039062 1523271980.6873
MEM 7604.039062 1523271980.7877
MEM 7604.039062 1523271980.8880
MEM 7604.039062 1523271980.9883
MEM 7604.039062 1523271981.0887
MEM 7604.039062 1523271981.1891
MEM 7604.039062 1523271981.2894
MEM 7604.039062 1523271981.3897
MEM 7604.039062 1523271981.4901
MEM 7604.039062 1523271981.5904
MEM 7604.039062 1523271981.6908
MEM 7604.039062 1523271981.7912
MEM 7604.039062 1523271981.8915
MEM 7604.039062 1523271981.9919
MEM 7604.039062 1523271982.0922
MEM 7604.085938 1523271982.1926
MEM 7604.269531 1523271982.2930
MEM 7604.269531 1523271982.3933
MEM 7604.269531 1523271982.4937
MEM 7604.269531 1523271982.5940
MEM 7604.269531 1523271982.6944
MEM 7604.269531 1523271982.7947
MEM 7604.269531 1523271982.8951
MEM 7604.269531 1523271982.9956
MEM 7604.269531 1523271983.0960
MEM 7604.269531 1523271983.1965
MEM 7604.269531 1523271983.2968
MEM 7604.269531 1523271983.3972
MEM 7604.269531 1523271983.4975
MEM 7604.269531 1523271983.5979
MEM 7604.269531 1523271983.6983
MEM 7604.269531 1523271983.7986
MEM 7604.269531 1523271983.8990
MEM 7604.269531 1523271983.9994
MEM 7604.269531 1523271984.0997
MEM 7604.269531 1523271984.2001
MEM 7604.269531 1523271984.3005
MEM 7604.269531 1523271984.4008
MEM 7604.269531 1523271984.5011
MEM 7604.269531 1523271984.6015
MEM 7604.269531 1523271984.7019
MEM 7604.269531 1523271984.8023
MEM 7604.269531 1523271984.9027
MEM 7604.269531 1523271985.0031
MEM 7604.269531 1523271985.1035
MEM 7604.269531 1523271985.2038
MEM 7604.269531 1523271985.3042
MEM 7604.269531 1523271985.4046
MEM 7604.269531 1523271985.5050
MEM 7604.269531 1523271985.6054
MEM 7604.269531 1523271985.7058
MEM 7604.269531 1523271985.8062
MEM 7604.269531 1523271985.9067
MEM 7604.269531 1523271986.0071
MEM 7604.269531 1523271986.1075
MEM 7604.269531 1523271986.2078
MEM 7604.527344 1523271986.3082
MEM 7604.777344 1523271986.4086
MEM 7604.777344 1523271986.5089
MEM 7604.777344 1523271986.6094
MEM 7604.777344 1523271986.7099
MEM 7604.777344 1523271986.8104
MEM 7604.777344 1523271986.9109
MEM 7604.777344 1523271987.0112
MEM 7604.777344 1523271987.1117
MEM 7604.777344 1523271987.2121
MEM 7604.777344 1523271987.3125
MEM 7604.777344 1523271987.4129
MEM 7604.777344 1523271987.5132
MEM 7604.910156 1523271987.6136
MEM 7604.910156 1523271987.7140
MEM 7604.910156 1523271987.8144
MEM 7604.910156 1523271987.9147
MEM 7604.910156 1523271988.0151
MEM 7604.910156 1523271988.1154
MEM 7604.910156 1523271988.2158
MEM 7604.910156 1523271988.3162
MEM 7604.910156 1523271988.4166
MEM 7604.910156 1523271988.5169
MEM 7604.910156 1523271988.6174
MEM 7604.910156 1523271988.7179
MEM 7604.910156 1523271988.8183
MEM 7604.910156 1523271988.9188
MEM 7604.910156 1523271989.0193
MEM 7604.910156 1523271989.1197
MEM 7604.910156 1523271989.2201
MEM 7604.910156 1523271989.3208
MEM 7604.910156 1523271989.4213
MEM 7604.910156 1523271989.5218
MEM 7604.910156 1523271989.6223
MEM 7604.910156 1523271989.7228
MEM 7604.910156 1523271989.8233
MEM 7604.910156 1523271989.9237
MEM 7604.910156 1523271990.0242
MEM 7604.910156 1523271990.1247
MEM 7604.910156 1523271990.2250
MEM 7605.156250 1523271990.3255
MEM 7605.156250 1523271990.4259
MEM 7605.156250 1523271990.5263
MEM 7605.156250 1523271990.6266
MEM 7605.156250 1523271990.7270
MEM 7605.156250 1523271990.8274
MEM 7605.156250 1523271990.9278
MEM 7605.156250 1523271991.0283
MEM 7605.156250 1523271991.1286
MEM 7605.156250 1523271991.2290
MEM 7605.156250 1523271991.3293
MEM 7605.156250 1523271991.4297
MEM 7605.156250 1523271991.5301
MEM 7605.156250 1523271991.6305
MEM 7605.156250 1523271991.7309
MEM 7605.156250 1523271991.8314
MEM 7605.156250 1523271991.9319
MEM 7605.156250 1523271992.0324
MEM 7605.156250 1523271992.1328
MEM 7605.156250 1523271992.2331
MEM 7605.156250 1523271992.3335
MEM 7605.156250 1523271992.4339
MEM 7605.156250 1523271992.5342
MEM 7605.156250 1523271992.6347
MEM 7605.156250 1523271992.7351
MEM 7605.156250 1523271992.8356
MEM 7605.156250 1523271992.9360
MEM 7605.156250 1523271993.0364
MEM 7605.156250 1523271993.1367
MEM 7605.156250 1523271993.2371
MEM 7605.156250 1523271993.3375
MEM 7605.234375 1523271993.4379
MEM 7605.582031 1523271993.5382
MEM 7605.582031 1523271993.6385
MEM 7605.582031 1523271993.7389
MEM 7605.582031 1523271993.8393
MEM 7605.582031 1523271993.9399
MEM 7605.582031 1523271994.0403
MEM 7605.582031 1523271994.1407
MEM 7605.582031 1523271994.2412
MEM 7605.582031 1523271994.3417
MEM 7605.582031 1523271994.4422
MEM 7605.582031 1523271994.5427
MEM 7605.582031 1523271994.6431
MEM 7605.582031 1523271994.7436
MEM 7605.582031 1523271994.8441
MEM 7605.582031 1523271994.9446
MEM 7605.582031 1523271995.0450
MEM 7605.582031 1523271995.1455
MEM 7605.582031 1523271995.2461
MEM 7605.589844 1523271995.3464
MEM 7605.589844 1523271995.4467
MEM 7605.589844 1523271995.5471
MEM 7605.589844 1523271995.6475
MEM 7605.589844 1523271995.7478
MEM 7605.589844 1523271995.8481
MEM 7605.589844 1523271995.9485
MEM 7605.589844 1523271996.0489
MEM 7605.589844 1523271996.1493
MEM 7605.589844 1523271996.2497
MEM 7605.589844 1523271996.3501
MEM 7605.589844 1523271996.4504
MEM 7605.589844 1523271996.5508
MEM 7605.589844 1523271996.6511
MEM 7605.589844 1523271996.7515
MEM 7605.589844 1523271996.8519
MEM 7605.589844 1523271996.9523
MEM 7605.589844 1523271997.0526
MEM 7605.589844 1523271997.1529
MEM 7605.589844 1523271997.2534
MEM 7605.589844 1523271997.3565
MEM 7605.589844 1523271997.4569
MEM 7605.589844 1523271997.5573
MEM 7605.589844 1523271997.6576
MEM 7605.589844 1523271997.7580
MEM 7605.589844 1523271997.8584
MEM 7605.589844 1523271997.9588
MEM 7605.589844 1523271998.0592
MEM 7605.589844 1523271998.1595
MEM 7605.589844 1523271998.2599
MEM 7605.589844 1523271998.3604
MEM 7605.589844 1523271998.4609
MEM 7605.589844 1523271998.5612
MEM 7605.589844 1523271998.6617
MEM 7605.589844 1523271998.7621
MEM 7605.589844 1523271998.8625
MEM 7605.589844 1523271998.9628
MEM 7605.589844 1523271999.0633
MEM 7605.589844 1523271999.1636
MEM 7605.589844 1523271999.2640
MEM 7605.589844 1523271999.3645
MEM 7605.589844 1523271999.4648
MEM 7605.589844 1523271999.5652
MEM 7605.589844 1523271999.6656
MEM 7605.589844 1523271999.7660
MEM 7605.589844 1523271999.8664
MEM 7605.589844 1523271999.9667
MEM 7605.589844 1523272000.0671
MEM 7605.589844 1523272000.1676
MEM 7605.949219 1523272000.2680
MEM 7606.109375 1523272000.3685
MEM 7606.109375 1523272000.4688
MEM 7606.109375 1523272000.5692
MEM 7606.109375 1523272000.6697
MEM 7606.109375 1523272000.7700
MEM 7606.109375 1523272000.8703
MEM 7606.109375 1523272000.9707
MEM 7606.109375 1523272001.0712
MEM 7606.109375 1523272001.1716
MEM 7606.109375 1523272001.2720
MEM 7606.109375 1523272001.3724
MEM 7606.109375 1523272001.4727
MEM 7606.109375 1523272001.5731
MEM 7606.109375 1523272001.6735
MEM 7606.109375 1523272001.7738
MEM 7606.109375 1523272001.8742
MEM 7606.109375 1523272001.9746
MEM 7606.109375 1523272002.0750
MEM 7606.109375 1523272002.1753
MEM 7606.109375 1523272002.2758
MEM 7606.109375 1523272002.3762
MEM 7606.109375 1523272002.4766
MEM 7606.109375 1523272002.5771
MEM 7606.109375 1523272002.6778
MEM 7606.109375 1523272002.7783
MEM 7606.109375 1523272002.8787
MEM 7606.109375 1523272002.9791
MEM 7606.109375 1523272003.0798
MEM 7606.109375 1523272003.1803
MEM 7606.109375 1523272003.2807
MEM 7606.109375 1523272003.3811
MEM 7606.109375 1523272003.4815
MEM 7606.109375 1523272003.5819
MEM 7606.144531 1523272003.6822
MEM 7606.390625 1523272003.7826
MEM 7606.390625 1523272003.8830
MEM 7606.390625 1523272003.9833
MEM 7606.390625 1523272004.0836
MEM 7606.390625 1523272004.1840
MEM 7606.390625 1523272004.2845
MEM 7606.390625 1523272004.3848
MEM 7606.390625 1523272004.4852
MEM 7606.390625 1523272004.5856
MEM 7606.390625 1523272004.6860
MEM 7606.390625 1523272004.7865
MEM 7606.390625 1523272004.8870
MEM 7606.390625 1523272004.9872
MEM 7606.390625 1523272005.0877
MEM 7606.390625 1523272005.1882
MEM 7606.390625 1523272005.2887
MEM 7606.390625 1523272005.3892
MEM 7606.390625 1523272005.4897
MEM 7606.390625 1523272005.5902
MEM 7606.390625 1523272005.6907
MEM 7606.390625 1523272005.7912
MEM 7606.390625 1523272005.8916
MEM 7606.394531 1523272005.9920
MEM 7606.394531 1523272006.0923
MEM 7606.394531 1523272006.1927
MEM 7606.394531 1523272006.2930
MEM 7606.394531 1523272006.3935
MEM 7606.394531 1523272006.4939
MEM 7606.394531 1523272006.5942
MEM 7606.394531 1523272006.6947
MEM 7606.394531 1523272006.7951
MEM 7606.394531 1523272006.8955
MEM 7606.394531 1523272006.9960
MEM 7606.394531 1523272007.0965
MEM 7606.394531 1523272007.1968
MEM 7606.394531 1523272007.2972
MEM 7606.394531 1523272007.3977
MEM 7606.375000 1523272007.4981
MEM 7606.375000 1523272007.5984
MEM 7606.375000 1523272007.6988
MEM 7606.375000 1523272007.7991
MEM 7606.375000 1523272007.8996
MEM 7606.375000 1523272008.0000
MEM 7606.375000 1523272008.1005
MEM 7606.375000 1523272008.2009
MEM 7606.375000 1523272008.3014
MEM 7606.375000 1523272008.4018
MEM 7606.375000 1523272008.5022
MEM 7606.375000 1523272008.6026
MEM 7606.375000 1523272008.7030
MEM 7606.375000 1523272008.8034
MEM 7606.375000 1523272008.9038
MEM 7606.375000 1523272009.0042
MEM 7606.375000 1523272009.1047
MEM 7606.375000 1523272009.2051
MEM 7606.375000 1523272009.3055
MEM 7606.375000 1523272009.4059
MEM 7606.375000 1523272009.5063
MEM 7606.375000 1523272009.6069
MEM 7606.375000 1523272009.7073
MEM 7606.375000 1523272009.8077
MEM 7606.355469 1523272009.9080
MEM 7606.355469 1523272010.0084
MEM 7606.355469 1523272010.1088
MEM 7606.355469 1523272010.2092
MEM 7606.355469 1523272010.3096
MEM 7606.355469 1523272010.4099
MEM 7606.355469 1523272010.5103
MEM 7606.355469 1523272010.6106
MEM 7606.355469 1523272010.7110
MEM 7606.355469 1523272010.8113
MEM 7606.355469 1523272010.9117
MEM 7606.355469 1523272011.0121
MEM 7606.355469 1523272011.1125
MEM 7606.355469 1523272011.2129
MEM 7606.355469 1523272011.3133
MEM 7606.355469 1523272011.4137
MEM 7606.355469 1523272011.5141
MEM 7606.355469 1523272011.6146
MEM 7606.355469 1523272011.7149
MEM 7606.355469 1523272011.8153
MEM 7606.355469 1523272011.9158
MEM 7606.355469 1523272012.0161
MEM 7606.355469 1523272012.1166
MEM 7606.355469 1523272012.2171
MEM 7606.355469 1523272012.3176
MEM 7606.355469 1523272012.4181
MEM 7606.355469 1523272012.5186
MEM 7606.355469 1523272012.6191
MEM 7606.355469 1523272012.7194
MEM 7606.355469 1523272012.8199
MEM 7606.355469 1523272012.9203
MEM 7606.355469 1523272013.0207
MEM 7606.355469 1523272013.1212
MEM 7606.355469 1523272013.2217
MEM 7606.367188 1523272013.3221
MEM 7606.367188 1523272013.4225
MEM 7606.367188 1523272013.5228
MEM 7606.367188 1523272013.6232
MEM 7606.367188 1523272013.7236
MEM 7606.367188 1523272013.8239
MEM 7606.367188 1523272013.9243
MEM 7606.367188 1523272014.0245
MEM 7606.367188 1523272014.1249
MEM 7606.367188 1523272014.2254
MEM 7606.367188 1523272014.3258
MEM 7606.367188 1523272014.4262
MEM 7606.367188 1523272014.5266
MEM 7606.367188 1523272014.6270
MEM 7606.367188 1523272014.7274
MEM 7606.367188 1523272014.8278
MEM 7606.367188 1523272014.9281
MEM 7606.367188 1523272015.0286
MEM 7606.367188 1523272015.1290
MEM 7606.367188 1523272015.2294
MEM 7606.367188 1523272015.3298
MEM 7606.367188 1523272015.4301
MEM 7606.367188 1523272015.5305
MEM 7606.367188 1523272015.6309
MEM 7606.367188 1523272015.7313
MEM 7606.367188 1523272015.8317
MEM 7606.367188 1523272015.9321
MEM 7606.367188 1523272016.0326
MEM 7606.367188 1523272016.1330
MEM 7606.367188 1523272016.2333
MEM 7606.367188 1523272016.3338
MEM 7606.367188 1523272016.4342
MEM 7606.367188 1523272016.5346
MEM 7606.367188 1523272016.6350
MEM 7606.367188 1523272016.7353
MEM 7606.367188 1523272016.8357
MEM 7606.367188 1523272016.9361
MEM 7606.367188 1523272017.0364
MEM 7606.367188 1523272017.1368
MEM 7606.367188 1523272017.2371
MEM 7606.367188 1523272017.3375
MEM 7606.367188 1523272017.4379
MEM 7606.367188 1523272017.5383
MEM 7606.367188 1523272017.6387
MEM 7606.367188 1523272017.7390
MEM 7606.367188 1523272017.8393
MEM 7606.367188 1523272017.9397
MEM 7606.367188 1523272018.0401
MEM 7606.367188 1523272018.1405
MEM 7606.367188 1523272018.2409
MEM 7606.367188 1523272018.3414
MEM 7606.367188 1523272018.4419
MEM 7606.367188 1523272018.5424
MEM 7606.367188 1523272018.6427
MEM 7606.367188 1523272018.7431
MEM 7606.367188 1523272018.8434
MEM 7606.367188 1523272018.9438
MEM 7606.367188 1523272019.0441
MEM 7606.367188 1523272019.1445
MEM 7606.367188 1523272019.2449
MEM 7606.378906 1523272019.3453
MEM 7606.378906 1523272019.4456
MEM 7606.378906 1523272019.5459
MEM 7606.378906 1523272019.6463
MEM 7606.378906 1523272019.7466
MEM 7606.378906 1523272019.8469
MEM 7606.378906 1523272019.9474
MEM 7606.378906 1523272020.0477
MEM 7606.378906 1523272020.1481
MEM 7606.378906 1523272020.2486
MEM 7606.378906 1523272020.3489
MEM 7606.378906 1523272020.4494
MEM 7606.378906 1523272020.5498
MEM 7606.378906 1523272020.6502
MEM 7606.378906 1523272020.7505
MEM 7606.378906 1523272020.8510
MEM 7606.378906 1523272020.9514
MEM 7606.378906 1523272021.0519
MEM 7606.378906 1523272021.1522
MEM 7606.378906 1523272021.2526
MEM 7606.378906 1523272021.3530
MEM 7606.378906 1523272021.4534
MEM 7606.378906 1523272021.5538
MEM 7606.378906 1523272021.6542
MEM 7606.378906 1523272021.7547
MEM 7606.378906 1523272021.8551
MEM 7606.378906 1523272021.9555
MEM 7606.378906 1523272022.0558
MEM 7606.378906 1523272022.1563
MEM 7606.378906 1523272022.2566
MEM 7606.378906 1523272022.3570
MEM 7606.378906 1523272022.4574
MEM 7606.378906 1523272022.5577
MEM 7606.378906 1523272022.6582
MEM 7606.378906 1523272022.7585
MEM 7606.378906 1523272022.8589
MEM 7606.394531 1523272022.9593
MEM 7606.394531 1523272023.0598
MEM 7606.394531 1523272023.1603
MEM 7606.394531 1523272023.2608
MEM 7606.394531 1523272023.3613
MEM 7606.394531 1523272023.4617
MEM 7606.394531 1523272023.5622
MEM 7606.394531 1523272023.6626
MEM 7606.394531 1523272023.7629
MEM 7606.394531 1523272023.8634
MEM 7606.394531 1523272023.9639
MEM 7606.394531 1523272024.0643
MEM 7606.394531 1523272024.1647
MEM 7606.394531 1523272024.2652
MEM 7606.394531 1523272024.3657
MEM 7606.394531 1523272024.4661
MEM 7606.394531 1523272024.5666
MEM 7606.394531 1523272024.6671
MEM 7606.394531 1523272024.7676
MEM 7606.394531 1523272024.8681
MEM 7606.394531 1523272024.9685
MEM 7606.394531 1523272025.0691
MEM 7606.394531 1523272025.1695
MEM 7606.394531 1523272025.2700
MEM 7606.394531 1523272025.3705
MEM 7606.394531 1523272025.4709
MEM 7606.394531 1523272025.5713
MEM 7606.394531 1523272025.6718
MEM 7606.394531 1523272025.7723
MEM 7606.394531 1523272025.8727
MEM 7606.394531 1523272025.9731
MEM 7606.394531 1523272026.0735
MEM 7606.394531 1523272026.1740
MEM 7606.394531 1523272026.2745
MEM 7606.394531 1523272026.3750
MEM 7606.394531 1523272026.4755
MEM 7606.394531 1523272026.5758
MEM 7606.394531 1523272026.6763
MEM 7606.394531 1523272026.7767
MEM 7606.394531 1523272026.8770
MEM 7606.394531 1523272026.9775
MEM 7606.394531 1523272027.0780
MEM 7606.394531 1523272027.1785
MEM 7606.394531 1523272027.2790
MEM 7606.394531 1523272027.3795
MEM 7606.394531 1523272027.4799
MEM 7606.394531 1523272027.5804
MEM 7606.394531 1523272027.6808
MEM 7606.394531 1523272027.7813
MEM 7606.394531 1523272027.8818
MEM 7606.394531 1523272027.9822
MEM 7606.394531 1523272028.0826
MEM 7606.394531 1523272028.1831
MEM 7606.394531 1523272028.2834
MEM 7606.394531 1523272028.3838
MEM 7606.394531 1523272028.4843
MEM 7606.394531 1523272028.5848
MEM 7606.394531 1523272028.6853
MEM 7606.394531 1523272028.7858
MEM 7606.394531 1523272028.8862
MEM 7606.394531 1523272028.9868
MEM 7606.394531 1523272029.0873
MEM 7606.394531 1523272029.1877
MEM 7606.394531 1523272029.2882
MEM 7606.394531 1523272029.3887
MEM 7606.394531 1523272029.4891
MEM 7606.394531 1523272029.5896
MEM 7606.394531 1523272029.6901
MEM 7606.394531 1523272029.7906
MEM 7606.394531 1523272029.8910
MEM 7606.394531 1523272029.9914
MEM 7606.394531 1523272030.0919
MEM 7606.394531 1523272030.1924
MEM 7606.394531 1523272030.2927
MEM 7606.394531 1523272030.3931
MEM 7606.394531 1523272030.4936
MEM 7606.394531 1523272030.5940
MEM 7606.394531 1523272030.6945
MEM 7606.394531 1523272030.7949
MEM 7606.394531 1523272030.8953
MEM 7606.394531 1523272030.9960
MEM 7606.394531 1523272031.0965
MEM 7606.394531 1523272031.1969
MEM 7606.394531 1523272031.2972
MEM 7606.394531 1523272031.3977
MEM 7606.394531 1523272031.4982
MEM 7606.394531 1523272031.5987
MEM 7606.394531 1523272031.6992
MEM 7606.394531 1523272031.7997
MEM 7606.394531 1523272031.9001
MEM 7606.394531 1523272032.0005
MEM 7606.394531 1523272032.1008
MEM 7606.394531 1523272032.2012
MEM 7606.394531 1523272032.3017
MEM 7606.394531 1523272032.4022
MEM 7606.394531 1523272032.5026
MEM 7606.394531 1523272032.6031
MEM 7606.394531 1523272032.7036
MEM 7606.394531 1523272032.8041
MEM 7606.394531 1523272032.9046
MEM 7606.394531 1523272033.0049
MEM 7606.394531 1523272033.1052
MEM 7606.394531 1523272033.2057
MEM 7606.394531 1523272033.3061
MEM 7606.394531 1523272033.4065
MEM 7606.394531 1523272033.5069
MEM 7606.394531 1523272033.6073
MEM 7606.394531 1523272033.7078
MEM 7606.394531 1523272033.8082
MEM 7606.394531 1523272033.9087
MEM 7606.394531 1523272034.0091
MEM 7606.394531 1523272034.1096
